,instagram_likes,instagram_followers,created_at,title
201,8.0,96.0,2013-06-13T23:01:56Z,#CocaCola #Coke #Coca #arabic #arab #bottle #CASABLANCA #Marrakesh #london #usa #nyc #uae #dubai #munich #stuttgart #roma #milano #red Le plaisir de descendre une bouteille le soir ;)
202,1.0,4617.0,2013-06-13T23:01:55Z,They missin out..... #wtffunfacts #cocacola #northkorea #cuba #soda #facts #random #interesting #foodforthought #educateyourself #goodtoknow #countries #hilarious #comical #hashtagqueen #followme #learnsomethingneweveryday #funfacts #crazy #cantbelieveit
203,0.0,39.0,2013-06-13T23:01:53Z,Uhu #cocacola #viber
204,0.0,199.0,2013-06-13T23:01:49Z,I'm so board #turbos #cocacola #relax
205,0.0,145.0,2013-06-13T23:01:49Z,Student council end-of-the-year party #mind #over #body #coke #cocacola
206,0.0,22.0,2013-06-13T23:01:46Z,"Can't finish all the coke, always have a bit left, not on purpose! #cocacola"
207,0.0,29.0,2013-06-13T23:01:46Z,#cocacola #coca #cola #limited #edition #personalizzata #personalized #dj #condividi #share #simon #ricci
208,60.0,4517.0,2013-06-13T23:01:45Z,♡ . “Power Trip” . ♡ ♥☀ . 
209,0.0,192.0,2013-06-13T22:58:54Z,Never thought I'd see my name!! #coke #stacey #cocacola #thirsty
210,10.0,169.0,2013-06-13T22:58:54Z,10:00 imorgon öppnar portarna till Vattenlandet Sunne. Varmt Välkomna
211,0.0,29.0,2013-06-13T22:58:53Z,Que tal??? #Beijinho #Brigadeiro #CocaCola #Night
212,0.0,72.0,2013-06-13T22:58:51Z,@omniarem #coca #cola #cocacola #amico #per #sempre #forever #4ever
213,0.0,75.0,2013-06-13T22:58:51Z,forgot about the 2 coca cola pens and a Micky mouse postcard #cocacola #pens
214,0.0,54.0,2013-06-13T22:58:50Z,#vasovaca #mumu #capri #ñami #cocacola #olakase
215,0.0,242.0,2013-06-13T22:58:49Z,Nunca dejen una bebida en lata mucho tiempo en el congelador #Sólomepasaamí #fail #epicfail #error #bebida #nordic #lata #iceberg #ice #crush #sprite #cocacola #soda #cueck
216,1.0,153.0,2013-06-13T22:58:48Z,#McDonalds #CocaCola #Burger #FrenchFries #instacool #like
217,19.0,1482.0,2013-06-13T22:58:46Z,Jucika
218,1.0,47.0,2013-06-13T22:56:04Z,tehe.. ❤ #share #a #coke #with #prinsessa #princess #l4l #cocacola
219,0.0,41.0,2013-06-13T22:56:04Z,Condividi una cocacola con un tuo amico! #cocacola #france #paris #love #this #city
220,0.0,20.0,2013-06-13T22:56:03Z,Last time I'll see Kanyin for the summer #cocacola
221,2.0,65.0,2013-06-13T22:56:02Z,Linksmuoliaujam :) #friends #vodka #party
222,10.0,381.0,2013-06-13T22:56:01Z,Para aligerar el día. #love #CocaCola #TFLers #tweegram #photooftheday #20likes #amazing #followme #follow4follow #like4like #look #instalike #igers #picoftheday #food #instadaily #instafollow #like #girl #iphoneonly #instagood #bestoftheday #instacool #instago #all_shots #follow #webstagram #colorful #style #coatza
223,15.0,8448.0,2013-06-13T22:56:00Z,Who is Robin?  #cocacola#robin#kärleken#sara#lol#my#name#niggah#bitch#instagood#drinks#loveit#lamo#fuckers
224,0.0,320.0,2013-06-13T22:55:57Z,#cocacola
225,6.0,385.0,2013-06-13T22:55:55Z,Condividi questa Coca Cola con chi sorride  @giuls_cherry ❤ #cocacola#lattina#chisorride#behappy#sore#sister#beauty#beautiful#drink#red#redpassion#nails#insta#pic#photooftheday#instaday#tag#target#code#hand#best#likes#likeforlike#l4l#xoxo
226,7.0,80.0,2013-06-13T22:55:53Z,#me and my  #super #sexy #brother #love #him #share a #cocacola eith #olga @capsh1ika #instaphoto #instamood #instamoment #photooftheday #followme
227,0.0,59.0,2013-06-13T22:55:51Z,Huuuummmmm #vodka #cocacola #bebertodas #london
228,0.0,135.0,2013-06-13T22:55:49Z,#miojo#requeijao#presunto#queijo#cocacola#quinta#prova#clinica#tenso
229,7.0,191.0,2013-06-13T22:55:46Z,Fridays como en los viejos tiempos *O*
230,0.0,101.0,2013-06-13T22:55:44Z,Ya encontré los Castillo ahora me falta los Vidal #cocacola
231,1.0,72.0,2013-06-13T22:55:44Z,@2giordy9 #cocacola #coca #love #cola
232,1.0,777.0,2013-06-13T22:55:43Z,Star
233,0.0,21.0,2013-06-13T22:52:59Z,#cocacola#my#name..;)
234,0.0,171.0,2013-06-13T22:52:58Z,They do exist. #cocacola #biggulp
235,0.0,80.0,2013-06-13T22:52:57Z,#bettle #vw #guatemalacars #inthestreet #instagram #cocacola #volkswagen
236,1.0,80.0,2013-06-13T22:52:56Z,#Cocacola #big #medium #small #ARTE
237,5.0,127.0,2013-06-13T22:52:56Z,Nå er hvertfall mitt liv komplett #share#a#or#two#coke#with#me#life#is#complete#now#happy#as#i#can#be#john#martin#cocacola#magnificent#beautiful
238,11.0,156.0,2013-06-13T22:52:55Z,#hand #m&m #yellow #blue #yummy #cool #instafun #instacool #instamood #instaturkey #instagramers #instagramers #tagsforlike #tagforlike #followme #beautiful #desert #twigram #cocacola #drunk #smoke #bestfriend  #brithday #pinkberry #bonibon #love #hurt #happy #smile #smoke #slims
239,1.0,26.0,2013-06-13T22:52:53Z,I had to do it!!! #coke #cocacola
240,1.0,71.0,2013-06-13T22:52:51Z,Cheers to African Coke products :) #worldofcoke #hotlanta #cocacola #summer #drinkup
241,0.0,98.0,2013-06-13T22:52:50Z,#cocacola #yohou
242,0.0,223.0,2013-06-13T22:52:47Z,#my #name #cocacola
243,1.0,72.0,2013-06-13T22:52:45Z,Open happiness. #cocacola #snapback #polarbear
244,1.0,124.0,2013-06-13T22:50:03Z,"Carboidratos e sais minerais em forma de tangerina e uva verde, para os meus treinos a noite rs....#drinks #beverages #fit #fitness #gym #lifestyle #powerade #cocacola"
245,1.0,57.0,2013-06-13T22:50:02Z,Ahahahaha! #coke #cocacola
246,10.0,1684.0,2013-06-13T22:50:01Z,A Coke from mexico w. Some hot cheetos >>>>> #fire #dailydose #perfect #cocacola #hotcheetos
247,9.0,1110.0,2013-06-13T22:50:00Z,"#love #instagood #iphonesia #photooftheday #bw #bn #blackwhite #cocacola #instamood #igers #me #cute #iphoneneonly #instagramhun #instagram #picoftheday #girl #jj #instadaily #bestoftheday #sky #igdaily #beautifull #webstagram #summer
#swag"
248,3.0,33.0,2013-06-13T22:49:58Z,Combinação perfeita sim ou claro?  #cocacola #doritos #perfect #delicious #paradise #good #food #cool #love
249,642.0,10394.0,2013-06-13T22:49:56Z,Linda!!!!!  @isaflohr
250,6.0,1110.0,2013-06-13T22:49:55Z,"Rihanna. #love #instagood #iphonesia #photooftheday #bw #bn #blackwhite #cocacola #instamood #igers #me #cute #iphoneneonly #instagramhun #instagram #picoftheday #girl #jj #instadaily #bestoftheday #sky #igdaily #beautifull #webstagram #summer
#swag"
251,2.0,143.0,2013-06-13T22:49:54Z,No shops #shopping #love #forever #cocacola #directioner #like #tagsforlikes
252,1.0,289.0,2013-06-13T22:49:53Z,I need a #coke in my life! #cokehead #lifeofacokehead #lifeofacokeaddict #teamcoke #cocacola #coke I <3 coke :)
253,1.0,158.0,2013-06-13T22:49:50Z,#berries #stawberries #blueberries #blackberries #cocacola
254,6.0,1110.0,2013-06-13T22:49:49Z,"#love #instagood #iphonesia #photooftheday #bw #bn #blackwhite #cocacola #instamood #igers #me #cute #iphoneneonly #instagramhun #instagram #picoftheday #girl #jj #instadaily #bestoftheday #sky #igdaily #beautifull #webstagram #summer
#swag"
255,1.0,846.0,2013-06-13T22:49:47Z,#yum #vanilla #cocacola #fatty
256,0.0,161.0,2013-06-13T22:49:45Z,#summer2012 #throwback  #bbq #cocacola
257,1.0,5.0,2013-06-13T22:49:44Z,#cocacola#girl#love
258,0.0,235.0,2013-06-13T22:49:43Z,With my best friend drinking Arizona and Coca Cola on the metro mover #delicious#arizona#tea#cocacola#on#metromover#to#bayside#chilling#instagram#instagood#instalikes#follow#picoftheday
259,0.0,140.0,2013-06-13T22:49:42Z,#cocacola
260,2.0,166.0,2013-06-13T22:49:42Z,#cocacola #jackdaniels #drink #nice #want #that #like4like #girl #boy #all_shots  #love #it #fashion #pic #shots #photooftheday #classic #beyond
261,0.0,77.0,2013-06-13T22:46:58Z,#cocacola#day#cold
262,14.0,1450.0,2013-06-13T22:46:57Z,"❤coca Cola ??
.
. ✨Follow @hipsterco__  and @hiplet ✨"
263,0.0,127.0,2013-06-13T22:46:57Z,could get used to this.  #sanuks#hammock#cocacola
264,0.0,124.0,2013-06-13T22:46:56Z,#cocacola
265,2.0,91.0,2013-06-13T22:46:56Z,#cocacola #name #myname #style #art #color #love
266,0.0,72.0,2013-06-13T22:46:55Z,Déjeuner chez #Oscar ce midi avec Émilie pendant sa pause #sandwitch #CocaCola
267,0.0,166.0,2013-06-13T22:46:54Z,Variando un poco para que la desvelada no sea tan aburrida.. #bac #tomorrow #gonatygo #icandoit #cocacola #drpepper #adiction #stuDYING
268,5.0,1110.0,2013-06-13T22:46:53Z,"#love #instagood #iphonesia #photooftheday #bw #bn #blackwhite #cocacola #instamood #igers #me #cute #iphoneneonly #instagramhun #instagram #picoftheday #girl #jj #instadaily #bestoftheday #sky #igdaily #beautifull #webstagram #summer
#swag"
269,0.0,176.0,2013-06-13T22:46:52Z,Mini CocaCola #cocacola
270,5.0,1110.0,2013-06-13T22:46:51Z,"#love #instagood #iphonesia #photooftheday #bw #bn #blackwhite #cocacola #instamood #igers #me #cute #iphoneneonly #instagramhun #instagram #picoftheday #girl #jj #instadaily #bestoftheday #sky #igdaily #beautifull #webstagram #summer
#swag"
271,0.0,473.0,2013-06-13T22:46:51Z,La más feliz con este regalitoooooooo me volveré más adicta a estas cosas  #lipsmacker #cocacola
272,0.0,156.0,2013-06-13T22:46:50Z,#cocacola #love  10 meseci <3
273,0.0,94.0,2013-06-13T22:46:47Z,Because I'm that cool. ... #shameless #selfie #salon #ponytail #blondie #cocacola #shorts #mirror #yay
274,0.0,64.0,2013-06-13T22:46:44Z,#chichatime #chicha #coca #cola #cocacola #cherry #cherrycoke #insta #instachill #chill #chillin #instachicha #instacoca #instamoment #plaisir #bonheur #soiree #love
275,2.0,402.0,2013-06-13T22:44:06Z,#cocacola #smile #goout #life #golook #day #tagsforlikes #red #pub #friend #instagramphoto #jj #CHISORRIDE.
276,2.0,184.0,2013-06-13T22:44:04Z,#mine#love#heart#puppy#cool#friend#red#best#cocacola#my#look#cartiera#with#friends#and#my#cousin❤
277,0.0,8.0,2013-06-13T22:44:03Z,Do u like it?
278,3.0,36.0,2013-06-13T22:44:01Z,Are you thirsty? You can share my #coke #cocacola #cola #icy #ice #chill #chilleddrink #drink #softdrink #cafe #frame #likeforlike #like #drinkit #thirsty
279,5.0,28.0,2013-06-13T22:43:56Z,Noche de pely con palomitas #pely #film #sofa #cocacola #coke #popcorn #palomitas #guy #gay #antigua #dvd #losjuegosdelhambre
280,11.0,376.0,2013-06-13T22:43:55Z,
281,0.0,38.0,2013-06-13T22:43:54Z,#messedup #can #coke #cocacola #bed
282,0.0,5.0,2013-06-13T22:43:53Z,Bajoneando un poco #cocacola #toddy #cocolate
283,0.0,118.0,2013-06-13T22:43:52Z,Éoqtatendo#pizza#dalvalucia#filépalha#salameitaliano#cocacola#quinta#naelegancia
284,1.0,95.0,2013-06-13T22:43:49Z,#CocaCola#Tasty#Colatag#Instacola#Coke#red#white
285,,,2013-06-13T22:43:46Z,Hoje é dia de #mcdonald #quarteirão #batatinha #cocacola #amomuitotudoisso #delícia !!! http://t.co/6EZkYyz2AB
286,,,2013-06-13T22:43:45Z,Je partage un Coca avec @ArDucret !! #cocacola #lucky http://t.co/HUzPXkOD44
287,,,2013-06-13T22:43:45Z,Father's Day present project complete ☺ #CocaCola #coke #coaster http://t.co/JxBLwZcz7P
288,,,2013-06-13T22:43:44Z,Nottteeeeee amore ;) hahaaaaaa #cocacola #condividi #con #il #mio #amore &lt;3 http://t.co/slrz11wwv0
289,,,2013-06-13T22:43:43Z,#sharing #CocaCola #MarcTracey #Angelaa #bestfriends http://t.co/c3zicaXGx5
290,1.0,766.0,2013-06-13T22:43:43Z,#coke #cocacola #cola #top #can #hipsta  #follow #me
291,6.0,438.0,2013-06-13T22:40:48Z,"Ciao stella, ci manchi! @dececco98 da Sara e Lucia lol"
292,0.0,143.0,2013-06-13T22:40:47Z,Já que nao rolou sushi... #partiu gordice numero 2!#gordice #catdog #fome #estreito #qgdapri #cocacola
293,0.0,46.0,2013-06-13T22:40:47Z,Found it!! #coke #Laura #cocacola #happy
294,1.0,597.0,2013-06-13T22:40:46Z,My mission is to find a Coca Cola machine on tour in England ✏ ... I know I'm sad I just really want one with my name on  #shareacoke#cocacola#mission
295,0.0,44.0,2013-06-13T22:40:46Z,#OraDuLanche #96FM #BauruCity  #CocaCola
296,1.0,212.0,2013-06-13T22:40:44Z,#coke #cocacola #vanilla #amazing #favourite #omg #instagram #edited #tagsforlikes #tagstagram #instahub #instamood #instagood #instawow #like #clicktwice #taptwice #doubletap #doubleclick #likeit #10likes #20likes #30likes #filter #effect #instacollage
297,0.0,321.0,2013-06-13T22:40:43Z,#cocacola #mcdonalds #drink #coke #eat #lala
298,3.0,114.0,2013-06-13T22:37:53Z,#cocacola#tesoro#beautiful#photo#photographer#followme#instagram#instalove#instamood#instagood#instasummer#summer#instafollow
299,10.0,322.0,2013-06-13T22:37:52Z,"My best friend was so sweet to buy me this cocacola with my name on, hæhæ | #cocacola #coke #love #summer #instagood #drink #like #love #training #swag #instadaily #beautiful #igers #bottle #cola #follow #instagram #light #coca #home #instamood #instalove #cool #followme #instabeauty #instagramhub #bestfriend #instacool #tagforlikes #picoftheday"
300,0.0,638.0,2013-06-13T22:37:48Z,Pizza + Coca-Cola. Ta aí um belo casal! Hahaha. #pizza #cocacola #love #food #night #yummy #nham #like #like4like #follow
301,1.0,123.0,2013-06-13T22:37:46Z,#marihuana #bacardi #coke #cocacola #ps3 #pes #resistence3 #killzone3 #relax somos nosotros con andrew
302,2.0,233.0,2013-06-13T22:37:44Z,Coca-cola cherry :)
303,2.0,226.0,2013-06-13T22:37:43Z,#cocacola #coke #old #photo #instafun #instagood #loveit #lol
304,0.0,125.0,2013-06-13T22:34:51Z,#Mc #dlç #batatinha #cocacola #hamburguer hmmm.
305,1.0,132.0,2013-06-13T22:34:49Z,#justme#working#glasses#pink#cocacola#bored
306,5.0,109.0,2013-06-13T22:34:48Z,#cocacola #light #  colección #verano #2013 #coke #light #colection #summer #2013 #animal #print #animalprint #diseño
307,1.0,178.0,2013-06-13T22:34:46Z,Brinde da #cocacola com esmaltes da #avon nas cores *babado forte *estava escrito *deliciosa *garota da capa
308,0.0,652.0,2013-06-13T22:34:45Z,@BedeBens #condividiunacocacola ...sorellona!!! #cocacola
309,3.0,218.0,2013-06-13T22:34:44Z,Im in the VIP chillin✌#working #cocacola #cokobongo #vip #staff #revolucion #tj #loveit
310,0.0,496.0,2013-06-13T22:34:43Z,Father's Day present project complete ☺ #CocaCola #coke #coaster
311,,,2013-06-13T22:33:40Z,"Thanks @lherring_xx for my coke, told you I wouldn't drink it :-) #cocacola http://t.co/LOqz4FFoYL"
312,1.0,242.0,2013-06-13T22:32:17Z,Neked is egy coca cola: @kikiih22 @hzsuzsi99 #cokezone #cocacola #cola #kira #zsuzsi #name #like #red
313,0.0,17.0,2013-06-13T22:32:15Z,Coca Cola in libertà #cocacola#freedom#art
314,2.0,38.0,2013-06-13T22:32:13Z,Ayyyy! #shareacokewithdan #shareacoke #cokezero #cocacola #bus #londonbus #london #dan
315,0.0,86.0,2013-06-13T22:32:11Z,#CocaCola  #tokyo #sonho #perfeito *-*
316,0.0,174.0,2013-06-13T22:32:10Z,#cool #little #cocacola #lorry #in #the #mainsquare @ #marrakech #holiday #exotic #oneworld
317,3.0,51.0,2013-06-13T22:32:07Z,Foto qla del matias el la saco po wasoo
318,0.0,262.0,2013-06-13T22:32:06Z,Jantar #cocacola #strogonoff #euquefiz #hmmm #delicia #goodnight
319,0.0,352.0,2013-06-13T22:32:04Z,#americandad #popcorn #coke #cocacola #yum
320,2.0,172.0,2013-06-13T22:32:02Z,"CocaCola Don't Have Shit on Me!!
#CocaCola #instadaily #instagood #instamood #ikonic_rides #implus_daily #instagrammer #myname #amazing #drink #LOVEIT"
321,2.0,233.0,2013-06-13T22:31:59Z,In class #rollingstone #daftpunk #cocacola #prada #class
322,1.0,190.0,2013-06-13T22:31:57Z,#Love #my #boo #CocaCola #Cola #Photo #Luff @laurax0172
323,0.0,118.0,2013-06-13T22:31:54Z,I used to be so organized...Then I went to work for #cocacola AHHH!! 
324,0.0,115.0,2013-06-13T22:31:53Z,Hmmmm minha noite hoje vai ser uma delícia kkk #ruffles #cheetos #bis #cocacola #delicia
325,9.0,235.0,2013-06-13T22:31:51Z,#twitter #facebook #cocacola #mcdonalds #kfc #miami #nyc #newyorkcity #losangeles #rio #mexico #dubai #bombay #paris #londres #tokio #china #brasil #canada #russia #japan #egypt #lasvegas #chicago#atlanta #sandiego #india #autralia #spain #germany
326,62.0,750.0,2013-06-13T22:31:49Z,#now #me #home #bored #eating #cookies #icetea #tea
327,0.0,359.0,2013-06-13T22:31:48Z,#cocacola #njanja #favourite #present #bestfriend ❤
328,0.0,31.0,2013-06-13T22:31:47Z,Comida de hoy cx con#ensalada #yumm #cocacola #súper rica ♥
329,0.0,47.0,2013-06-13T22:31:45Z,Tonites #bachelorschow #babyspinich #onion #peppers #mushrooms #whitepotatoes will lay sum #jerked #chicken over top and #crockpot for 6 hrs.
330,2.0,206.0,2013-06-13T22:31:44Z,#hi #coca #cocacola #light #cocacolalight #diseño #animalprint #swag #friend #friends #coolday #funny #crazy #vashappenin #olakease #uploadpics #imbored #lol #xd #instaweird #instagram #instagood #instacrazy #instacool #instamood #like #likes #tagsforlikes #followme :)
331,0.0,367.0,2013-06-13T22:31:43Z,#cocacola #kaiser #heineken #heinekenbr
332,0.0,41.0,2013-06-13T22:28:58Z,#love#cocaCola#nomi#Michela#amazing
333,1.0,408.0,2013-06-13T22:28:57Z,#coke #cokezero #cocacola #vida
334,0.0,114.0,2013-06-13T22:28:56Z,Personalized for @kika2297 #cocacola #name #present
335,4.0,749.0,2013-06-13T22:28:55Z,#cherry #coke #cocacola #drink #followback #instagramhub #iphonesia #follow4follow
336,6.0,130.0,2013-06-13T22:28:54Z,#love#cocacola
337,0.0,31.0,2013-06-13T22:28:54Z,#coca #cocacola #light #partage #uneamie
338,0.0,128.0,2013-06-13T22:28:53Z,Look what I found #CocaCola #Bottle #Name #Shocked #Aoife #ShareACoke
339,1.0,72.0,2013-06-13T22:28:52Z,There's only room for happiness
340,1.0,8.0,2013-06-13T22:28:51Z,I found a #cocacola #bottle with #my #name on it. #cola #coke #diet #light #vanilla #cherry #dietcoke #cokevanilla #cokelight #lightcola #colalight #town #leeds #leedstown #saturday #last #sick #chilling #day #chillaxtime #chillax #time
341,5.0,85.0,2013-06-13T22:28:50Z,#beer #cocacola #instalove #igaddict #instalovers #instabeauty #instagallery #instafamous #instasg #swag #life #followme #iphonography #iphonegraphy #bestpicture #golook #all_pixs #gmy #instacool #igersoftheday #insta #igersmanila #yolo #fabshots #tag #popularpic #tagstagramers #tagsta
342,0.0,49.0,2013-06-13T22:28:48Z,Tengo tantas ganas de cocinar hoy.
343,0.0,72.0,2013-06-13T22:28:48Z,Finito. #birthday #cake #cocacola #nom
344,,,2013-06-13T22:28:44Z,That's better #cocacola http://t.co/NeiqvX89X9
345,0.0,81.0,2013-06-13T22:25:59Z,@igor_pereira_  #cocacola #essacocaefanta
346,0.0,51.0,2013-06-13T22:25:57Z,Me and Jason are enjoying a coke together. #coke #cocacola #bardandbreakfasttour
347,1.0,68.0,2013-06-13T22:25:56Z,#vintage find of the day #coke#cocacola @littleletters
348,1.0,117.0,2013-06-13T22:25:56Z,#bored#home#CocaCola#calo#BlackandWhite
349,35.0,1609.0,2013-06-13T22:25:55Z,Coca Cola.. #snapback #cocacola #dope #sly #swag #love  #instagood #instadaily #instamood #instagramhub #iphonesia #igers #ignation #picoftheday #instago #photooftheday #tbt #jj #tattedup #like #followme #beautiful #follow #tweegram #hot #summer #instagramers #instahub #me #bestoftheday
350,0.0,85.0,2013-06-13T22:25:54Z,desde hoy empiezo a comer saludable decían.. #completo #chatarra #ketchup #cocacola
351,0.0,89.0,2013-06-13T22:25:53Z,#spuntino #spettacolare #piadineallenutella #cocacola #nutella #buonanotte
352,248.0,988.0,2013-06-13T22:25:52Z,I will miss u Taylor's 
353,6.0,269.0,2013-06-13T22:25:52Z,"I don't give on your mind!
#love #tagsforlikes #thepierone #sixpack #photooftheday #speak #instamood #cocacola #instalegendär #skyviewers #summer #home #igers #instageil #body #instadaily #eautiful #iphonely #instagood #bestoftheday #what #sky #picstich #follow #webstagram #clouds #nofilter #bitte  #beautifulsunsetsforeveryone"
354,0.0,14.0,2013-06-13T22:25:51Z,I had a psychic barmaid who gave me the right name #uncanny #closeenoughanyway #bonjovi #sunderland #cocacola
355,1.0,74.0,2013-06-13T22:25:50Z,#Mike #my #name #make #it #blurry #because #i #can #coke #cocacola #coca #cola #awesome #ieks
356,0.0,146.0,2013-06-13T22:25:49Z,Best sign in menorca:-) #holiday#cocacola#blue#sign#drink
357,0.0,130.0,2013-06-13T22:25:48Z,#amore#cocacola#love#lattina
