"X","Unnamed..0","Unnamed..0.1","instagram_likes","instagram_comments","instagram_followers","country","title","zip","kmeans","X.cocacola","X.coke","X.love","a","X.drink","X.cola","my","i","X.me","X.instagood","the","X.followme","X.summer","X.like","X.red","X.name","X.coca","with","X.instagram","coke","X.follow","X.friends","X.happy","coca","de","X.picoftheday","to","X.share","cola","X.photooftheday","X..","and","X.my","X.food","X.tagsforlikes","me","X.instadaily","X.cool","X.instamood","la","X.fun","X.cute","this","X.girl","in.","X.with","X.like4like","X.swag","is","of","rf"
3325,3325,"3325",1,0,218,"United Kingdom","^^^ Hahahaha #coke#coca#cola#cocacola#fizzy#red#bright#c*nt#share#shareacokewith#laugh#loud#surprised#amazing#rude","BH11 9",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04423083409541
1955,1955,"1955",0,0,21,NA,"#cocacola #bud",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945731656575939
6632,6632,"6631",0,0,16,NA,"#cocacola hihhsahuhhaaashj",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995191902072885
2847,2847,"2847",3,0,94,NA,"#smothie #mmh #erfrischung #in #cocacola #glÃ_ssern",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58320409004661
3951,3951,"3951",0,0,132,NA,"#pepsi jumping on #cocacola bandwagon",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71455032893772
8188,8188,"8187",15,4,108,NA,"Urrgh couldn't fit them all in but harrys is the far left and liams the far right. Omg if I found these tho! #onedirection  #harrystyles  #louistomlinson  #zaynmalik  #niallhoran  #liampayne  #cocacola #red #white #drink #can #names #share #omgififoundthistho #wantthis #lfl",NA,9,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15.8354083132945
7060,7060,"7059",1,0,3,NA,"Jestem Jonas :D #cocacola",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822230168759038
4640,4640,"4640",2,0,106,NA,"#bellalanonna #nonna #me #casanonna #cocacola #instanonna #instacoca #borgopanigale #borgo",NA,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06359719578552
6437,6437,"6437",0,0,36,NA,"#cocacola#instagood#loveit#relaxing#drink#old#vintage",NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76824563834388
2490,2490,"2490",1,0,720,"Italy","su deejay  #pausa #caldo #cocacola","9070",10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38635867241491
3141,3141,"3141",0,0,48,"Czech Republic","Sobota bude cool 
#FrameMagic #beer #pivo #staropramen #cocacola #cz #prague #praha","147 00",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.920938328803509
8494,8494,"8493",0,0,0,"Germany","#cocacola #coke #tasty #relax","13507",9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843691691623368
6282,6282,"6282",0,0,18,NA,"#cocacola #vinagrety #instadog sz",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.946818188888127
5284,5284,"5284",390,10,4649,NA,"Why do i just want to stay in bed all day? ïŒ¸",NA,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,380.47748244395
7643,7643,"7642",4,2,188,"Brazil","Presente! â™ª â™« ""Whenever there's fun there's always coca-cola... Let the sun shine, let it shine. Always, always... Coca-cola.. Oh always"" â™ª â™« â™© â™¬ #cocacola #always >.<","79841-340",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4252885153854
3028,3028,"3028",1,0,151,NA,"rica #CocaCola :)",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2685817811162
5971,5971,"5971",4,0,1001,"Russia","#lfc #liverpool #liverpoolfc #girl #cocacola #heart #love #like #life #brunette #glasses #shirt #summer #likeit #fan #fun #supporter #cool #good #nice #best","107258",7,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,9.82427519200499
934,934,"934",77,2,177,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7551663354093
2634,2634,"2634",16,1,182,"Czech Republic","Preparing for summer","763 02",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2868319459665
8201,8201,"8200",5,0,3,NA,"#Goodfood #cocacola #instagood #instagram #goodday",NA,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14241959190702
5976,5976,"5976",2,0,7,NA,"Artist: @drawing4smiles  #cocacola #cola #art #drawing #red #pencil #braid #woman #ilove #talent #artist #awesome",NA,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20872527726766
6488,6488,"6488",1,1,294,"Ireland","Dear Cameron, I wouldn't share the steam off my piss if you were on fire, never mind share a coke with you! Hate when you pick up coke bottles with people's names that you hate.","9",1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2409572928173
1281,1281,"1281",2,0,93,NA,"It tastes so much better in a bottle. #coke #cocacola #vscocam",NA,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.64687304927256
4021,4021,"4021",8,0,290,NA,"Yeeeeah! :D #cocacola #giorgia #me #instaweb #instagood #instalove #iphonesia #igdaily #instalove #instamood #yolo #webstagram #tweegram #picoftheday #photooftheday #follow #followme #beviamo #condividi #android #summer #sun #drink #love #jj #tbt #like",NA,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.3469652301946
3038,3038,"3038",0,0,243,NA,"AprÃ¨s des heures de recherche ... J'ai rÃ©ussi ï˜˜ #Maeva #CocaCola",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27143214015828
7710,7710,"7709",2,0,67,NA,"#Drink #CocaCola #Delicious #Adictive",NA,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39591696268535
7995,7995,"7994",14,0,193,NA,"#cocacola #perfect #for #us #divas #italian #girls #love #instahappy #summer #girlfriend",NA,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.48093275552309
5700,5700,"5700",1,0,202,"United States","#dominos #pizza #motorola #pager #tv #firehouse #firestation #cocacola #chilling #cbs #lol #yup #drink #ignj","8251",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65297874288376
2918,2918,"2918",9,0,282,NA,"ï_€FOLLOW FOR FASHION AND GIRLY POSTSï_€ 
#rosy #coke #cocacola #soda #cassic #vintage #retro #tumblr #colorful #girly #follow #like #tag4likes #followme #fashion #hipster #shout #adorable #pink #weheartit #quality #shoutouthere #likeplease #webstagram #instadaily #instagood",NA,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.67178512890618
5829,5829,"5829",9,0,124,NA,"#memes #meme #coke #canada #cocacola #cola #cod #follow4follow #funtimes #funny #lol #awesome #blackops #facts #fact #follow #youtube #minecraft #minecraftpe #money #america",NA,9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75267988511097
4775,4775,"4775",3,0,271,NA,"Cocacola pÃ¥ glasflaska mÃ¥ste ju va ett av de lyxigaste ! â˜… #torsdagslyx#slappardag#cocacola",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14001484636214
6888,6888,"6887",23,1,615,NA,"Yeah! Mam jÄ… ^^ #walk #opole #bolko #chill #cola #coke #cocacola #yum",NA,10,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8987957651372
7423,7423,"7422",7,1,205,"Mexico","Choose","62520",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9691836880743
224,224,"224",0,0,320,"France","#cocacola","75116",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60843520453041
5679,5679,"5679",1,0,32,NA,"#tagliatella #ravioli #nerodisepia #cocacola #instacool #friends #like4like",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.36804407165329
2176,2176,"2176",3,0,116,NA,"Cosas que se acumulan con el estudio #derecho #eclesiastico #raso #aburrimiento #mierda #insta #bad #monster #cocacola #bifrutas #estudio #me #quieroverano",NA,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3679818330971
3635,3635,"3635",6,0,17,NA,"Na na na na I'm lovin it! #mcdonalds #follow4follow #followme #follow4followback #eat #love #food #mcchicken #cocacola #salad #nuggets #eatwithfriends #igers #igersitalia #igersitaly #followfollowfollow #q8 #instame #instafood #instagood #iloveit #ilovethiselement #hungry #chips #fried #hello",NA,9,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89696418639872
240,240,"240",1,0,71,"United States","Cheers to African Coke products :) #worldofcoke #hotlanta #cocacola #summer #drinkup","30313",9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96736898741222
4837,4837,"4837",2,0,51,NA,"#bro#coca#cola#zero#cocacola#cocacolazero#Bro#Cola#Cocacolazero#Cocacola#fun#spass#made#in#switzerland#zero#zucker#like#cocacola",NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74238047055558
5595,5595,"5595",0,0,29,NA,"Fuck coca cola , yes black cola #iluminati #cocacola #fuckcocacola #blackcola #fuckyankes #fifa",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42024118513347
754,754,"754",20,0,457,"Germany","#cocacola #cola #coke #me #anna #annika #res #home #apple #mouse #imac #iphone #life #love #follow #shoutout #Followme #shout #chocolate #russia #spb #hot #germany #italia #usa #us #summer","41836",10,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3413650651056
6765,6765,"6764",11,1,106,NA,"#rayban #cocacola #Brunch back and better !",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75027885473538
1632,1632,"1632",6,0,1412,"Ireland","mad cute coca cola giving away keyrings for the share a coke bottles haha #cocacola #shareacokewith #coke","16",7,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3457242110546
52,52,"52",4,0,47,"France","Chillin nite wit real niggaq from the street ya! 
#night#friends#love#chill#chillin#chilling#bed#pyjama#party#cocacola#company#cute#dream","92000",9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60930576073662
7444,7444,"7443",13,0,213,NA,"#cocacola #smile #sorriso #coca #word #red #drink #happy #pois #dedica #instagood #like #love #best",NA,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.71075666304201
2628,2628,"2628",0,0,21,NA,"Se me agota mi #felicidad #cocacola #activo",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743478447341464
8303,8303,"8302",6,2,91,NA,"#cocacola ï‘Œ",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3845825012848
2039,2039,"2039",5,0,203,NA,"#me #bad #like #boy #instalike #instapicframe #goodday #webstagram #love #like #myself #badboy #teen #so #cool #wolf #photografia #picturegood #teenwolf #house #junho #frio #agasalhado #fashion #instagram #cocacola #sexci #sqn #black #beaultiful",NA,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0334143327048
2850,2850,"2850",13,1,353,NA,"Ø¨Ø±Ø±Ø±Ø±Ø¯ Ø_ Ø£Ù„Ø¨Ø¨Ø¨Ùƒ âù_.âù_",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5366644353904
5161,5161,"5161",2,0,120,NA,"Cute mini bottle of coke #bar #drinks #london #cocacola #tastesbetterinabottle",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.59103339630733
6411,6411,"6411",0,0,382,NA,"#megageil #lecker #tavernemykonos #solingen #sg #grieche #griechisch #rÃ¶stis #rÃ¶stkartoffeln #tzaziki #bauernsalat #kalamari #babykalamari #frittiert #tintenfisch #cola #cocacola #coke #gÃ¶nnen #stammtisch #stammi #wws",NA,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34267396390335
2166,2166,"2166",1,0,194,NA,"Boa tarde 8) #instaboy #instagood #instadaily #instagramer #summer #freefollow #fashion #shoutout #like4follow #instagramhub #follow4like #santos #brasil #cocacola #cansado #positividade #vansofthewall #condominio #partiu #cochilar #fui",NA,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34409165145063
6500,6500,"6500",7,1,135,"France","#take #a #look #at #our #wonderful #website #to #discover #all #our #pictures #and #follow #us #on #instagram @eapicture #or #on #facebook : E&A Photography","92200",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5992249941154
6233,6233,"6233",0,0,203,NA,"Hilton head. #beachweather #cocacola #sailorjerry97proof #paradise",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5348051650062
2627,2627,"2627",7,0,3375,"Brazil","Vamos visitar a loja nova de Luziania ? Belissima loja Lust ! Sucesso Lust Luziania! #lustbrasil #lustwatches #lustrelogios #diadosnamoradoslust #relogios #watches #watchporn #watchoftheday #watchnerd #store #luziania #cocacola","71520-000",6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.4708647646327
4324,4324,"4324",NA,NA,NA,NA,"Un'ottima soluzione per il pregiudizio comune #beer #innovation #cocacola #budweiser #simple #technology #dfbadass http://t.co/8KT4QW76Nx",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
3382,3382,"3382",0,0,137,NA,"#marcjacobs #cocacola #stilista #folliapura",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79548256736509
820,820,"820",4,0,47,"Sweden","#cocacola#name#sandra#coke#my#name#cola#red#black#2013#cheers#Sharing#a#cola#with#a#friend#instagood#instagram#swedengirl#","461 30",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64721386160223
318,318,"318",0,0,262,NA,"Jantar #cocacola #strogonoff #euquefiz #hmmm #delicia #goodnight",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52844954334281
237,237,"237",5,0,127,NA,"NÃ¥ er hvertfall mitt liv komplettï˜ƒ #share#a#or#two#coke#with#me#life#is#complete#now#happy#as#i#can#be#john#martin#cocacola#magnificent#beautiful",NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99622091825235
6137,6137,"6137",0,0,141,"Brazil","Pensa na #faculdade boa hoje, #cocacola com #chocolate :) amoo muito tudo isso .. #night #friends #love #best #instagood",NA,9,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57807875330413
2213,2213,"2213",1,0,75,NA,"Best thing ever. #cocacola #coke #soda #drink #coca #cola #original #instacoke #instadrink #instagood #instamoment #yellow #flower #outside #drinking",NA,9,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80310407589671
4963,4963,"4963",0,0,27,NA,"#CocaCola #likeforlike",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02330727253351
1413,1413,"1413",0,0,139,NA,"#cocacola #fifties #throwback #grandpalais #paris",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9259344496985
8523,8523,"8522",9,0,190,"United States","Olympic torches #swag #torches #olympic #flame #2012 #holiday #2013 #coke #cocacola #usa #atlanta #GA","30313",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.23709933055917
2243,2243,"2243",0,0,68,NA,"Drinking #vuhip #home #vietnam #banhoc #cocacola #cocalight #coke #drink",NA,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19487479858988
6667,6667,"6666",5,2,14,NA,NA,NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.81216209688593
4105,4105,"4105",1,0,123,"Italy","Share a Coke with The Queen ï‡¬ï‡§ï’‚ï‘‘ #CocaCola #Share #The Queen #ElizabethII","59100",9,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95914461725946
6525,6525,"6524",1,0,41,NA,"#coca #cola #cocacola #eleonora #happiness #felicitÃ  #fresca #caldo #estate #pizza #mezzanotte",NA,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79355015580456
1695,1695,"1695",0,0,325,"Italy","STONECZKO DA?! #cocacola#tuttifighitrannenoi#da#polonia#sun#blonde#pollandblonde#foreign#stranger#crazy#crazyfriends#instacool#instamood#picoftheday#italy","40124",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.40042159234256
2174,2174,"2174",0,0,310,NA,"...the only choice #biker #cocacola #coke #zero #dinner #top #summer #drink",NA,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77799672725188
438,438,"438",0,0,277,NA,"Mais um dia de trabalho! Obrigada Senhor. #Cocacola #marketing #RED #BrasalRefrigerantes",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89080707777399
537,537,"537",0,0,149,"Belgium","#coke #cocacola #friend #drink #energy #finals","2930",9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6689722231615
6031,6031,"6031",0,0,75,NA,"#love #coke #new #format #cocacola #can",NA,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56966654956008
4879,4879,"4879",0,0,186,NA,"Momento @cocacola_Es en el descanso de #InspirationDay @womenalia #cocacola #networking #madrid",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75205542316125
