,instagram_likes,instagram_comments,instagram_followers,country,title,zip
6963,5,0,154,Italy,#condividicocacolacon #me #cocacola #happy,89047
6964,10,0,177,Brazil,Coca-Cola #cocacola #cocacolaclothing #moda #studiol #shoppingrioclaro #fashion #iphonesia #webstagram,
6965,13,0,177,Brazil,"Coca-Cola COM CHEIRO!!!! A partir de 62,90!! #cocacola #cocacolaclothing #moda #fashion #iphonesia #webstagram #tendencia #diadosnamorados #studiol #shoppingrioclaro",
6966,29,2,855,,Beacause we all have a friend called agnieszka......... #shareacokewith#agnieszka#cocacola#coke#red#bottle#cans#lable##but#who but who does have a friend called agnieszka??????,
6967,2,0,204,,#cocacola,
6968,19,0,118,,BauÄç cola gang #vsco #vscocam #gang #cocacola #cola #nails #bluenails #bottle,
6969,4,0,10,Indonesia,Surprise from McDonald's ! @McDonald's #McDonald's #official #merchandise #gift #worldwide #partnership @cocacola #cocacola #instadaily,
6970,0,0,74,United States,#day12 11 O'clock - Time for my morning Coke! #fmsphotoaday #coke #cocacola,30328
6971,6,0,23,,#instagram #igerstorino #instaitalia #cocacola #condividicon #lacognata,
6972,9,2,482,,#Enjoying a Semi #Frozen Bottle of #Aspartame aka #CocaCola i accidentally froze it like a week ago but Decided to defrost it for my b-day... i Know it's Deadly but it is So #Refreshing in this #Heat,
6973,21,0,166,,Oh yeah!! :) #coca #cola #cocacola #sara #mitt #namn #pÃ¥ #tv #pÃ¥ #flaska #haha,
6974,1,8,77,France,Abai~~~aiwoma!!! @abaibage,75001
6975,28,2,965,,Love this drink so much! #cocacola #vanilla,
6976,19,0,868,,"my house hunting supplies for today. one hour in and we're already sold. my mother in law don't fook around. 
#day12 #11oclock #fms #fmsphotoaday #fatmuslim #photoaday #photochallenge #june #june12 #junephotoadaychallenge #junephotoaday #igdaily #dailypic #dailyphoto #vogue #cocacola #idrinksodadontjudgeme #fortwayne #moving #thisissad #newbeginnings #myday #prettygirlproblems #life #instagram",
6977,26,1,93,Italy,Non ci facciamo mancare niente,10036
6978,5,4,116,France,#cocacola #uneamie #new,67630
6979,4,0,35,,#everythingnostalgic #cocacola #memories #memorobilia #antiques #art #collectibles #nostalgia #nice #used #love,
6980,4,0,170,,French coke #coke #french #brown #different #holiday #cocacola #cola #drink #nice #fizzy,
6981,3,0,109,United Kingdom,Finaly found the best name ever!!! #nicholas #cocacola,TS6 0
6982,6,0,136,United Kingdom,Finally!! #katie #coke #cocacola #shareacoke,B91 3
6983,13,0,81,,#partager#du#coca#with#me#drink#cocacola#emilie,
6984,1,0,228,,Picture tripping with little bro #nicholasyee ;) ! #cocacola #bigbottle #drink,
6985,14,0,492,,#eating#at#mcdonalds#with#friends#mcchicken#bigmac#fries#pommes#chips#red#cocacola#potato#fanta#having#fun#drinking#drink#pink#peace#m#yummy#purple#like#it#love âœŒïçŸïç”ï˜„,
6986,12,0,247,,thanks to my boyfriend :) #coke#cocacola#boyfriend#cute#darling#heart#happy#girl#followme#igdaily#iglove#igaddict#potd,
6987,0,0,6,,#Cocacola #share #funny #stÃ_cazzo #wtf #drink,
6988,10,0,81,,:D #cocacola #coca #cola #name #names #with #jelena #darling #and #the #boss #love #abc #pizza #tata #zero,
6989,8,0,251,United Kingdom,Sharing my favourite drink with you angel â™¥ #cocacola #coke #shareacokewith #leeanne #leeannesjourney #sleeptight #angel #missyou #ihatecancer #picoftheday #photooftheday,G76 0
6990,18,2,401,,:) #instagram #instagrille #instalike #instalove #cocacola #insta #TagsForLikes #like4like #followme #follow4follow,
6991,4,0,13,,#found #it #NameOnCokeBottle #cocacola #LoveIt,
6992,6,0,61,,@pajanos #nm909 #party #cocacola,
6993,11,0,136,,To loveï’—birds jobber med hvert sitt fagfelt ï“_ men deler en #cocacola #shareacokewith #kjÃ_resten @mckallum,
6994,10,0,209,,I finally got one! Haha! #me #my #name #coke #cocacola #bottle #shareacokewith #alex #ftw #gome #haha #instalike #instafollow #picoftheday #followme,
6995,4,3,204,,My #lunch #pizza #cocacola #dinner #food #good,
6996,4,0,15,,#best#Tshirt#love#Cocacola,
6997,20,0,154,,_ù_µ__________ __Ñ€_µ_´_° :) #_œ_°_º_´_____°_»ÑŒ_´ #Ñ„_°ÑÅÑ‚Ñ„Ñƒ_´ #_µ_´_° #_º___»_° #_µ_´_° #_¿_µÑ‚Ñ€___·_°_____´ÑÅ_º #Ñ€__ÑÅÑÅ_¸Ñè #____ÑÅ_º___° #_»_°___º #_¿_»__Ñ…_°Ñè #_º___ºÑ‚_µ___»ÑŒ #___°_____µÑ‚ÑÅ #___°_º_´_°_º #petrozavodsk #moscow #russia #cocacola #mcdonalds #BigMac #eat #diamonds #like #summer #sun #happy #happymeal #cocktail,
6998,3,0,239,,Its back !!! #CocaCola #vanilla #myfavrote,
6999,22,2,484,,#cocacola #coca #cola #condivido #con #cocacola #in #lattina #buona #bicchiere #love #live,
7000,21,4,76,,#cocacola #coke #cola #red #cool #bottle #tumblr #post #girly #lipstick #redlipstick #marks #follow #or #die #love #you #guys #kisses,
7001,11,1,94,,Lol my dad >> thirsty much? Lmao jk all of it is for his job #Nestle #Sprite #cocacola #Pepsi #Gatorade #Monster #PowerRade and #BudLight #YaSeArmo ;),
7002,2,0,87,Brazil,#almoÃ§o #kkk #cocacola #zero #sonho #dlÃ§,29031-516
7003,14,1,25,,Lol #tulisa #share #f4f,
7004,13,0,99,,#cocacola #drink #break #summer #2013,
7005,33,0,1218,United Kingdom,#fave #cocacola #vanilla #drink #coke #best #nice #love #bottle #red #follow,BD14 6
7006,18,0,111,,ï‘¶âœŒ #instame #CocaCola #Baby #Gros #Porc,
7007,21,1,486,,She's only gone and done it mate...well sort of ï™€,
7008,14,0,378,,#CocaCola #Alessia #MyName #ImFamousxD #WeAreE9 #Effer9 #MyFans #likes92likes #likes50likes #likes20likes #tagsforlikes #tagsfortags #tags,
7009,16,1,254,,#thanks #sister #love #cola #coca #cocacola #sugar #mmh #studying #finals #tags4likes #tagsforlikes #smile #stay #positive #picoftheday #photooftheday #lol #love,
7010,18,0,146,United Arab Emirates,#diet #fitness #cocacola #pronto #enoc #sandwich,
7011,16,1,208,Italy,:D,56122
7012,11,0,406,,#Iam #a #supergirl #superwoman #supernova #coke #just #try #just #drink #just #enjoy #sweet #sugar #drink #I #just #give #a #fuxk #on #health #joking #lol #cocacola #red #curves #white #stripes #call #a #pizza,
7013,13,0,131,,#share#a#cocacola#with#bro,
7014,1,2,34,,Cola e limÃ£o #cocacola #lemon,
7015,4,0,180,,#Cocacola #instacoca #likephoto #love #like #vicio,
7016,11,1,195,,Share a coca cola with me ï‘çï˜_ #cocacola#share#zÃ_rich,
7017,34,1,58,Serbia,#beograd #belgrade #bestoftheday #beautiful #srbija #serbia #summer #picoftheday #photography #photooftheday #instaphoto #instamood #instagramsrbija #instagramserbia #instagood #hdr #hdr_pics #beach #sea #more #plaza #tagstagramers #tagsforlikes #tweegram #tagstagram #webstagram,
7018,7,0,162,,The cool kids in robes #Touring the #CocaCola factory in #Dietlikon. #Schweiz #Switzerland,
7019,29,0,301,France,"Coca-Sneakers Baby âœŒ 
#Coca #CocaCola #Coke #Vanilla #Vanille #Drink #Refresh #Love #Bottle #Sneakers #Summer #Way #Soon #Ellesse #Asian #Cambodian #Khmer #AZN #Girl #LikeForLike #Follow #fff #Instagram #Instasian #Instagramhub #Instaweb #Instalove #Instaparis #Paris",75013
7020,10,0,397,,#cocacola #kosice #kosice2013 #name #funny #cold #coffein #optima #my #instafollow #instalike #instacool #instamood #good,
7021,9,0,105,,Sonrisa ï˜Å! #cocacola #frasenice #sonrÃ_antodos âù_ #buendia,
7022,7,0,71,Belgium,#cocacola #zero #great #taste #zero #sugar #share a coke zero with #love,2060
7023,7,0,38,,#advertisement #cocacola #my #name #Tereza #happiness :),
7024,5,4,45,,#cocacola#monbÃ©bÃ©#instacola#instagram#instabÃ©bÃ©cola#mybaby#jet'aime#J...<3,
7025,16,0,76,,#like #likeit #girl #girls #lips #sweet #shoot #face #swag #peace #cocaCola #babe #kiss #baby #brunette #cool #cute #cutie #happiness #happy #moment #enjoy #life #love #pretty #beautiful #beauty,
7026,2,0,71,,#shareacoke #cocacola #thirsty #sugarwater #foreveralone?,
7027,20,4,91,Germany,Crazy Coke Monster#coke #monster#wallofberlin #berlin #berlinwall #w420 #dopefam #dank  #weedstagram420 #ffourtwenty #cocacola,10243
7028,7,0,16,,#bread #tienda #hungry #cocacola #novalemosverga,
7029,3,0,47,,Ricorrrr #doritos #cocacola #tolem#kinderrr,
7030,4,2,12,,#cocacola #towel #lake #cuties #girl,
7031,26,0,254,,How to get in a better mood.. :-( #cocacola #share #a #coke #with #sofie #my #name #myself #me #melike #awesome #sweet #nice #cool #enjoy #delicious #randers #denmark #danish #girl #summer #soda #sodavand #drinking #photooftheday #picoftheday #followforfollow #likes4like,
7032,14,0,126,,Thnx Coca Cola for the little present @ @xofestival headquarters. #cocacola #friends #xolive #benjamin,
7033,12,0,125,,#vintage #mikc #cola #CocaCola #usa #Americanstyle #cool #poster,
7034,43,2,333,,#hahaha #missbikini #cocacola,
7035,34,0,360,,i glaub des hoit fia imma ._. gilbert oderso ^-^ #love @maaaaaaagdi #beste #freundin #cola #cocacola #schatz #und #bestefreundin #we #herz #us #so #big #love #neusiedl #billa #instagood,
7036,41,8,500,,#cocacola min name jeeeeaaaaaajh!! Hahaï˜èï˜èâù_,
7037,4,3,24,Italy,#condividiunacocacola #cocacola #aurora,24128
7038,5,0,22,,#cocacola #sun #sister #friend #drink #hot #cold,
7039,14,1,146,,Love that #macaroni #cheese #pitta #bread #shareacoke #matthew #cocacola,
7040,4,0,169,,#cocacola#coke#me#rosa#live#getafe #spain #madrid#aburrimiebto,
7041,53,0,1331,,#fun #instagramers #TagsForLikes #food #smile #pretty #followme #nature #lol #dog #hair #onedirection #sunset #swag #throwbackthursday #instagood #beach #statigram #friends #hot #funny #blue #life #art #instahub #photo #cool #pink #bestoftheday #cocacola,
7042,7,2,40,Finland,"#boring #cocacola #boats
#workwork",45200
7043,13,0,121,,Allora vaiii!! Questa cola ha un altro gusto #aggagganella #il #bomber #cocacola #moscardelli @moscagol,
7044,18,0,211,,pagiriÅ_ food #drunk #girls #cocacola #fries #food #instafood #instaday #tasty #outside #view #vidzgiris #alytus #lithuania #lithuanian #liubimij #TFL #tags4likes #liketolike #geriam #zjbs #city #laiptai #dvylikta #vide #stadikas #instagood,
7045,17,0,129,,#chillen#today#sunny#mo#mocig#jummy#cocacola#handtuch#fun#instafun#instagram#instalike#l4l#f4f#tagesforlikes#picofday#pictureoftheday @bdidim,
7046,12,0,167,Croatia,#iceCream #cocacola #relaxing #enjoying #zagreb #croatia #fun #happy #hedonism,10000
7047,20,7,100,Finland,#ice#cold#redbull#photobomb#level#cocacola#my#sis#macbok#at#mÃ¶kki#cottage#,52100
7048,3,0,172,,A coke with my name on. #getin #score #finally #cocacola,
7049,19,0,173,,#YOLO #coke #action #name #of #my #mother #red #white #cocacola #Isabel #follow #followback #followme #instamood #instagrame #instadaily #instag #insta #instagood #iphoneonly #picoftheday #photooftheday #bestoftheday,
7050,2,3,195,,My cheat for the day. This is one thing I'm hard pressed to give up. One every week or so just has to happen. Like for real though. If I'm cranky as hell ask me how long its been and it will all make sense. 2nd coke I've had in two weeks. Its a must #coke #cocacola #theoriginal #cantdowithout,
7051,51,0,402,,Redding today âœŒ #nomakeup #naturalhair #smile #cocacola #bedroompic #morningpic #tagsforlikes #likeforlike #followforfollow #doubletap #instagramers #like #heartit,
7052,44,0,1872,,Always #CocaCola @anthony_vaccarello,
7053,5,0,107,France,#cocacola #name @alexlggg,35000
7054,12,0,365,,#coca #cola #cocacola #lips #hi #love,
7055,1,0,159,,Nada pra fazer. Let's go take so many pictures... #cocacola #vamosjuntoscolorirobrasil,
7056,10,0,80,Russia,Drink Coca Cola and watch music videos pleasure. Love it!!! #CocaCola #love #music #video #TV #red #time #summer #june #life,
7057,18,0,109,,Mike Leavitt's artist action figures #aiweiwei #modernart #artists #popart #sculpture #mikeleavitt #cocacola #foundobjects #actionfigures,
7058,10,0,92,,#pizza#cocacola#myname#ketchup#yummy#week#love#them#family#time#happy#fun#sister#,
7059,1,0,3,,Jestem Jonas :D #cocacola,
7060,9,0,174,,Sonne Ã_ber Berlin! #sun #berlin #cocacola,
7061,3,0,14,,"#cocacola, #red, #white, #colddrink, #pure, #express, #home, #relax, #enjoy",
7062,2,0,174,,#coke #emma #cocacola,
7063,4,4,12,,_ _°_·________Ñ€...#Hesburger #CocaCola #fanta #chicken #cheese,
7064,18,0,26,,#got #it #from #my #lovely #sister @kameliaboon #cocacola #coca #cola #mine #my #name #like #follow #mmmmmh,
7065,6,0,12,,#cocacola #drunk #madness #foreveryoung #!,
7066,8,0,104,,Tiempo de relax! #uib #granizado #ice #hielo #lemon #limÃ_n #instamoment #instagram #instafriends #instafollowers #cocacola #relax #red #pies #girls #friends #me #cute #pic #igs #picofday #shoes #summer #examenes #finales #end,
7067,1,0,129,,#eyes #ojos #cocacola,
7068,11,0,294,,Decided to drink it. Finally! Need some energy before Zumba! ï˜˜ #cocacola #cruciani #bracelet #studs #spikes #diamonds #rocks #katja #zumba #ready ï˜œâù_,
7069,3,0,44,,#CocaCola #Virgin #SolidaritÃ© #VosAmis,
7070,0,0,96,,Today I am #Amit #coke #dietcoke #shareacoke #share #sharing #cocacola,
7071,0,1,20,,Podeli radost.. :),
7072,1,0,38,,"Tudom,hogy Nektek mÃ r unalmas,de nekem mÃ¨g csak most lett ilyenem:) #cocacola #cola #bernadett #betti",
7073,2,0,81,,#shoping #instagram #instacool #instafilter #aurrera #school #exams #cervilletas #salchichas #ham #cheese #jamon #queso #cocacola,
7074,10,0,112,,#Moldiv tarde de sofa #futbol #cocacola #patatas #descanso y mucho caloo en la calle osea tan agustito yeahhh!!,
7075,9,1,109,Sweden,Why not?! ï‘çï‘ç,111 64
7076,1,0,98,Brazil,For the singles... a cheers... #cocacola,83408-470
7077,14,2,408,,Il y as vraiment pas meilleur que Ã§a ! @mo0lotov âù_,
7078,4,0,49,,Look what I got:) #cocacola #love #swag,
7079,5,0,123,,"'pamirÅ¡au tavo vardÄ…, tai bÅ«si Dievaite ' #yes ! #happy #instagood #cocacola #dievaite #viktorija",
7080,8,0,432,,#kfc #cocacola #coke #junkfood #food #yum #loveit #likeall #igers #instagramers #enjoy #fun #fire #supper #crazy,
7081,1,0,50,,#cocacola <3,
7082,1,0,38,,#jÃ_gersborggade #nÃ¸rrebro #cocacola #tisicola,
7083,82,5,2739,,,
7084,4,3,475,,lata maravijosa!! Quero todax #cocacola #letscolorirobrasil,
7085,552,8,3168,,,
7086,36,0,481,Germany,âù_ï˜‹ VAPIANOâù_ #hello #vapiano #munich #lecker#food#yumyum#tagsforlikes #tflers #igers #eat#style#fashion #cocacola#coke#tonno#girl#boys#pic #picoftheday #photo #summer #sun #089 #family #friends #turkey,81241
7087,5,0,45,,#i #mybestfriend #cocacola #ilaria #instagram #sun #beautiful #day #followme #follow #me #boh,
7088,10,0,12,Russia,#cocacola#drink#delicious#mmmmm#,354000
7089,9,0,337,,Aw yis #coke #cocacola #cola #diet #dietcoke #awesome #drink #fizzy #summer #sun #sunny #sun #teen #girl #red #black #silver #shine,
7090,21,0,123,,#instagram #instaplace #iphone #maurice #mauritius #place #flicenflacq #bottle #instatravel #cocacola #coca #cola #instagood #instadaily,
7091,2,1,147,,I'll be honest I'm fed up of seeing Coca Cola posts but any one who knows me and Stephen will find this quite funny!!,
7092,5,1,105,,#banana #com #cocacola #ahahahahahahahahahahahahahahah,
7093,16,4,56,,Upal ! #lol #hot #sun #legs #lake #opalanko #w #lubaszu #friends #my #love #cocacola #free #time #haha #grubas <3,
7094,2,0,5,France,Oh Yeah! I share a Coca-Cola with myself :) .... Great!!! #drink #cocacola,68300
7095,6,5,43,Saudi Arabia,ï˜– Ø¬ÙˆØ_ ï˜† #hungry #indomie #cocacola,
7096,11,0,267,,SWAG WITH @nicolesilvak ! #cocacola @colette,
7097,0,0,16,Brazil,Comidinha da Parme#horadopapa#strognoffe#cocacola#bomapetite,20940-070
7098,6,2,17,Germany,#fail#pepsi#cocacola#hahah#fanta#sprite#ï˜‚ï˜Å,79110
7099,7,0,201,,#cocacola #sÃ¸stern @frokenbildoy @hannastai @lotusjenta,
7100,4,0,22,,#endlich#amoi#gefunden#teil#dein#cocacola#mit#anna#xD,
7101,1,0,1,Netherlands,I share my Coke with my friend! #cocacola #coke #dog,2631
7102,3,0,72,,Yum ï˜± #cocacola #coca #cola #drinks #vanilla #yum #long time,
7103,23,1,117,,"Coca cola! I won't be on for while.
I NEED CO OWNER",
7104,5,0,210,Puerto Rico,#cocacola#coca#cola#soda#colors,949
7105,10,1,130,,#cocacola#coca#cola#drink#okonomiyaki#monja#aoi#ibaraki#japan#usk#love#food#happy,
7106,8,1,594,,Uffff q #calor necesito #cafeina ï˜“ï”¥ï”¥ï”¥ï”¥ï”¥ï˜“,
7107,8,0,73,,Yay I eventually found one!! Lol ï‘¯! #karen #coke #cocacola #happy ï˜ƒ,
7108,11,0,424,,Finally!!! #cocacola  #coke #chillaxingwogrodzie #gardenchillin,
7109,15,0,791,,We all have that mate called... #Abdul #diet #coke #cocacola #shareacokewith #halffull #halfempty #Billy #names #cant #find #my #name #Commonname #common #friend #where #is #my #name #?,
7110,2,0,23,,This. #coke #cocacola #drink #vanilla #yummy #burp #addicted,
7111,229,0,2371,Hong Kong SAR,#party #partymusic #newsong #lovethissong #remix #favoritesong #bestsong #tags #bumpin #repeat #listentothis #show #goodmusic #instamusic#frappemix #gelamix #gelato #gelateria #vomero #icecream #yogurt #crepe #nutella #cioccolato #cocacola #napoli #dolce,
7112,13,0,347,,Freskibiris time!ï‘Œ#cocacola#quecalor#aquiestamos#buenavida#instaflow #ganasdeverano#springtime,
7113,1,1,114,Sweden,#cocacola #shareacoke,425 32
7114,11,0,102,,#junechallenge #day12 #drink #coke #cocacola #followme,
7115,4,0,131,,#cocacola #lunch #drink #yum #food #summer,
7116,4,0,262,,Finally #cocacola for me :),
7117,8,0,1069,,80quid well spent #tops #lashes #nails #jeans #claire's #bank #newlook #cocacola #newyork,
7118,5,0,168,,Hi Dave #CocaCola #InstaBanter,
7119,11,0,666,,My partners on a rainy night... #jackdaniels #whisky #cocacola #coke #mixeddrinks #chickensisig #rainynight,
7120,1,0,32,,"#milanesa
#papasfritas
#cocacola",
7121,0,0,11,,#always #cocacola.,
7122,19,1,303,,#rehuja#kerÃ_Ã_mÃ_s#metsÃ_retkellÃ_#dumle#cocacola#jenkki#off#tehoo#hyttysmyrkky#xD#with#my#lovely#friend @sohvero_ â™¥ #iggirls#finnisgirls#happygirls#kuolkaa#hyttyserÃ_t !,
7123,20,2,460,,Wat my girl's mom bought me 4 lunch :) thought i was gunna starve 2day... thank u #coke #cocacola #munchies #subsandwich,
7124,13,0,38,,#coca#cola#cocacola#girl#name#girlname#girlfriend#love#my#smer#drink#nealko,
7125,2,0,73,Japan,ã‚_ãƒ_ãƒ©ãÅ¯ã‚„ãÅ£ãÅ±ã‚_ã€Åãƒ“ãƒ_orã‚«ãƒ_ãÅ§ãÅ—ã‚‡ã€‚ #coca #cola #cocacola,
7126,12,2,137,Spain,A estudiar!! #Coke#CocaCola#Summer#Cold#English#Music#Love#Verano#Red#Black#White#Cool #Instantweet #Instanlike #20like#instanpic#Instancool,28905
7127,6,3,113,,Tescos had no Emily... Gary will do #cocacola #no #Emily #so #Gary #will #do #red #white #shareacokewith #notemily,
7128,24,1,403,,#cocacola #haribo #voglia #good #sun #love #summer #igers #instafashion #cool #igersitalia #italy #photooftheday #tagsta #yuppy #gnam #food,
7129,24,0,251,,Hygge hos mormor âù_ï‘çâ˜€ïç“ïç¬ï‘µ #summer #strawberries #candy #family #lovely #cocacola #blueberries #sun,
